age,fnlwgt,education,educational-num,race,gender,capital-gain,capital-loss,hours-per-week,income,workclass,marital-status,occupation,native-country,relationship
39,177140,8,9,White,Male,0,0,40,1,4,5,1,39,1
59,113838,8,9,White,Female,0,0,40,0,4,0,8,39,1
29,97165,12,10,White,Female,0,0,40,0,4,4,1,39,2
47,104301,6,7,White,Female,0,0,45,0,4,4,8,39,5
23,192028,12,10,White,Female,0,0,35,0,0,4,0,39,5
64,115931,8,9,White,Male,0,0,50,0,5,2,14,39,4
21,147280,8,9,Other,Male,0,0,20,0,4,4,8,39,5
32,185433,12,10,Black,Female,0,0,40,1,4,2,1,39,3
26,599057,8,9,Black,Female,0,0,37,0,4,4,4,39,1
19,50626,12,10,Black,Female,0,0,20,0,0,4,0,39,5
62,71467,14,14,White,Male,0,0,40,0,6,2,10,39,4
32,183977,13,13,White,Male,0,0,55,1,4,2,3,39,4
75,26586,5,6,White,Female,0,0,5,0,0,3,0,39,1
45,196858,8,9,White,Male,0,0,60,0,6,2,4,39,4
31,160594,13,13,White,Male,0,1887,50,1,4,2,4,39,4
32,65278,8,9,White,Male,2580,0,40,0,4,2,1,39,4
24,102258,13,13,White,Male,0,0,40,0,4,2,12,39,4
25,196947,13,13,White,Female,0,0,40,0,4,4,12,39,5
41,233150,8,9,White,Male,0,0,60,0,6,2,4,39,4
18,42857,12,10,White,Female,0,0,20,0,4,4,12,39,5
44,118059,15,16,White,Male,0,0,55,1,4,2,10,39,4
40,169262,12,10,White,Male,3411,0,50,0,4,2,4,39,4
27,95108,13,13,White,Male,0,0,40,0,4,4,10,39,1
23,161092,13,13,White,Male,0,0,40,0,4,4,1,39,5
21,345253,12,10,Other,Male,2174,0,40,0,4,4,1,39,1
37,111275,8,9,White,Male,0,0,40,0,7,2,14,39,4
65,178878,8,9,White,Male,0,0,48,0,6,2,5,39,4
43,157237,14,14,White,Male,0,0,40,1,1,2,10,39,4
45,155664,8,9,White,Male,0,0,44,0,4,4,1,39,1
24,322658,13,13,White,Female,0,0,40,0,7,4,4,39,1
24,208503,12,10,White,Male,0,0,42,0,4,4,7,39,1
19,223326,12,10,White,Male,0,1721,35,0,2,4,11,39,5
37,20308,13,13,White,Male,0,0,65,1,4,2,10,39,4
24,124751,8,9,White,Female,0,0,35,0,4,4,1,39,5
34,113364,12,10,White,Male,0,0,40,0,4,2,7,11,4
50,196900,8,9,White,Female,0,0,39,0,7,2,8,39,3
36,168170,8,9,White,Male,0,0,40,0,4,2,3,33,4
39,205338,13,13,White,Male,0,0,60,0,4,2,12,39,4
44,98806,3,4,White,Male,0,0,38,0,6,2,3,39,4
45,226452,8,9,White,Male,0,0,40,0,7,2,8,39,4
32,479179,6,7,White,Male,0,0,40,0,7,4,11,39,5
47,471990,14,14,Black,Male,0,0,40,1,1,2,4,39,4
50,44728,8,9,White,Male,0,0,40,0,4,2,7,39,4
32,33117,11,11,White,Male,0,0,40,0,4,2,8,39,4
19,264876,8,9,White,Male,0,0,40,0,4,4,6,39,5
19,47235,12,10,White,Female,0,0,20,0,0,4,0,39,5
28,293628,14,14,White,Male,0,0,10,0,7,0,10,0,1
28,193122,8,9,White,Male,0,0,50,0,4,0,12,39,0
39,149347,14,14,White,Male,0,0,40,1,1,4,10,31,1
21,129172,12,10,White,Male,2907,0,40,0,4,4,8,39,1
73,151255,12,10,White,Female,0,0,75,0,6,6,5,39,1
39,98886,3,4,White,Male,4508,0,40,0,4,2,8,26,4
25,238673,12,10,White,Male,0,0,40,0,4,4,7,39,1
31,137991,12,10,White,Female,0,0,20,0,4,1,12,39,3
51,85942,12,10,White,Female,0,0,32,0,4,0,12,39,1
39,85783,13,13,White,Female,0,0,28,0,4,2,1,39,3
31,174789,13,13,White,Male,0,0,40,0,4,0,6,39,5
21,457162,12,10,Black,Male,0,0,17,0,4,4,12,39,5
46,176026,13,13,White,Male,27828,0,50,1,4,0,4,39,1
73,88594,8,9,White,Female,0,0,35,0,4,0,4,39,1
41,311101,8,9,White,Male,0,0,40,0,4,0,3,39,1
20,273989,8,9,White,Male,0,0,40,0,4,4,14,39,5
27,370242,10,12,White,Male,0,0,30,0,4,4,8,39,1
24,194630,13,13,White,Male,0,0,35,0,4,4,10,39,1
20,313817,12,10,White,Male,0,0,40,0,4,2,3,39,4
39,195843,11,11,White,Male,0,0,40,0,4,4,7,39,5
27,203160,13,13,White,Male,0,0,28,0,4,4,6,39,1
33,175856,6,7,White,Male,0,0,60,0,4,2,12,39,4
33,75435,8,9,Amer-Indian-Eskimo,Male,0,0,40,0,4,2,6,39,4
36,291676,4,5,Black,Male,0,0,40,0,7,2,3,39,4
55,192869,12,10,White,Male,0,0,36,0,4,2,4,39,4
19,124464,12,10,White,Male,0,0,40,0,4,4,7,39,5
35,98776,8,9,White,Male,0,0,60,0,4,4,4,39,1
34,107960,2,3,Asian-Pac-Islander,Male,0,0,40,0,4,4,7,25,0
62,312286,9,15,White,Female,0,0,35,0,7,0,10,39,1
33,48520,12,10,White,Male,0,0,40,1,6,2,3,39,4
39,224541,4,5,White,Male,4386,0,55,0,4,2,3,26,4
36,237713,12,10,White,Male,0,0,40,0,2,2,13,39,4
41,309990,13,13,White,Female,0,0,33,0,4,0,1,39,2
39,37019,8,9,White,Male,0,0,60,0,6,2,3,39,4
38,48976,8,9,White,Female,0,1887,10,1,0,2,0,39,3
18,170183,8,9,White,Female,0,0,10,0,4,4,1,39,5
61,142988,12,10,White,Male,15024,0,45,1,4,2,4,39,4
20,163205,11,11,White,Female,0,0,36,0,1,4,1,39,5
35,455379,8,9,White,Male,0,0,65,1,6,2,14,39,4
27,104423,8,9,White,Male,0,0,40,0,4,4,7,39,5
66,104936,5,6,White,Female,0,0,38,0,4,6,8,39,2
21,542610,8,9,Black,Male,0,0,40,0,4,4,14,39,0
20,208117,12,10,White,Female,0,0,18,0,4,4,8,39,5
34,105141,12,10,White,Male,0,0,40,0,4,0,1,39,5
63,156120,2,3,White,Female,0,0,50,0,4,4,9,0,1
20,38455,8,9,White,Male,0,0,40,0,0,4,0,39,2
31,213339,8,9,White,Female,0,0,40,0,4,5,13,39,1
41,177989,15,16,White,Male,0,2051,60,0,4,2,10,39,4
64,107732,1,2,Other,Male,0,0,45,0,7,2,5,4,4
32,312403,13,13,White,Female,0,0,40,0,4,4,4,39,1
30,176992,8,9,White,Male,0,0,50,1,2,2,14,39,4
36,84294,13,13,White,Male,0,0,72,0,6,2,5,39,4
22,143062,12,10,White,Male,0,0,12,0,4,4,5,39,5
53,139671,12,10,White,Male,0,0,50,0,2,2,4,39,4
50,116814,8,9,Amer-Indian-Eskimo,Female,0,0,40,0,4,6,1,39,1
36,37778,13,13,White,Male,0,0,40,0,4,2,4,39,4
41,240900,6,7,White,Male,0,0,40,0,5,2,4,39,4
55,202652,13,13,White,Female,0,0,35,0,4,4,4,39,1
38,52187,13,13,White,Male,15024,0,50,1,4,2,12,39,4
28,349751,13,13,Black,Male,2174,0,50,0,4,4,4,39,1
24,238384,13,13,White,Female,0,0,37,0,2,4,10,39,5
60,209844,12,10,White,Female,0,0,40,0,4,0,1,39,0
54,333301,5,6,Black,Male,0,0,40,0,4,2,8,39,4
27,214974,8,9,White,Male,0,0,60,0,5,2,3,39,4
30,113453,14,14,White,Female,0,0,30,0,4,2,10,39,3
54,162238,8,9,White,Male,0,0,45,0,4,6,14,39,1
44,98779,12,10,White,Male,5178,0,40,1,4,2,3,39,4
52,165001,8,9,White,Male,0,0,60,1,4,2,14,39,4
18,78528,6,7,White,Male,0,0,20,0,4,4,8,39,5
55,353881,3,4,White,Male,0,0,50,0,4,2,14,39,4
35,251396,13,13,White,Male,0,0,50,1,4,2,10,39,4
37,178100,13,13,White,Female,0,0,40,1,4,0,4,39,1
22,416165,12,10,White,Female,0,0,40,0,4,4,1,39,5
45,177536,13,13,White,Male,0,0,45,1,4,2,4,9,4
38,203717,13,13,White,Male,0,0,60,0,4,2,5,39,4
48,107231,13,13,White,Male,0,0,40,0,4,2,10,39,4
35,106448,11,11,White,Male,0,0,40,0,4,2,8,39,4
21,196816,11,11,White,Male,0,0,50,0,4,2,3,39,0
37,191342,8,9,Asian-Pac-Islander,Male,0,0,60,1,6,2,3,30,4
18,170194,6,7,White,Male,0,0,25,0,4,4,12,39,5
26,113587,5,6,White,Male,0,0,35,0,4,0,7,39,5
48,72425,13,13,White,Male,0,0,50,0,5,2,3,39,4
51,217480,12,10,Black,Male,8614,0,40,1,4,5,1,39,1
52,120914,12,10,White,Male,0,0,40,0,4,2,3,39,4
32,33945,13,13,White,Male,0,0,40,1,7,2,5,39,4
39,199753,13,13,White,Male,0,0,60,0,6,2,8,39,4
51,144284,13,13,White,Male,0,0,40,1,4,2,10,39,4
54,53833,13,13,White,Male,0,0,50,0,4,2,12,39,4
21,151158,12,10,White,Female,0,0,25,0,4,4,10,39,1
43,125577,8,9,Black,Female,0,0,40,0,4,5,1,39,2
32,242323,12,10,White,Female,0,0,40,0,4,4,1,39,5
31,195181,14,14,White,Male,0,0,35,1,7,2,10,39,4
73,145748,8,9,White,Male,0,0,8,0,0,2,0,39,4
26,341672,12,10,Asian-Pac-Islander,Male,0,0,60,0,4,4,1,19,0
35,116369,8,9,White,Male,0,0,40,0,4,4,3,39,1
73,113446,2,3,White,Male,0,0,54,1,4,2,4,39,4
25,121285,13,13,White,Female,0,0,40,0,6,4,12,39,1
58,25124,11,11,White,Male,0,2377,65,0,6,2,5,39,4
32,182274,8,9,White,Female,0,0,37,0,4,5,8,39,5
28,103548,13,13,White,Male,0,0,40,0,4,2,10,39,4
41,38434,14,14,White,Female,0,0,30,0,6,4,12,39,1
53,317313,8,9,White,Male,0,0,48,0,6,2,3,39,4
49,177543,8,9,White,Female,0,0,35,0,4,5,1,39,2
55,139834,13,13,White,Male,0,0,40,1,4,2,10,39,4
29,118478,12,10,White,Female,7298,0,50,1,4,2,1,39,3
28,147951,11,11,White,Male,0,0,80,0,6,2,5,39,4
44,201734,8,9,White,Male,0,0,45,0,4,2,3,39,4
41,198196,14,14,White,Male,0,0,45,1,4,2,4,39,4
26,141876,11,11,White,Male,3103,0,45,1,4,2,12,39,4
23,325179,8,9,White,Male,0,0,40,1,4,2,12,39,4
37,143774,13,13,White,Female,0,0,40,1,6,2,10,11,3
23,152328,13,13,White,Male,13550,0,50,1,4,4,10,39,5
33,479600,12,10,Black,Female,0,0,40,0,4,4,8,39,2
44,180599,8,9,White,Male,0,0,40,1,4,4,3,39,5
21,448026,12,10,White,Male,2907,0,30,0,4,4,11,39,5
36,300333,6,7,White,Male,0,0,40,0,4,2,4,5,4
44,184105,13,13,White,Male,5013,0,40,0,2,2,1,39,4
23,202084,8,9,Black,Female,0,0,40,0,4,4,8,39,2
26,29515,8,9,White,Male,0,0,40,0,4,0,4,39,5
32,247328,2,3,White,Male,0,0,40,0,4,4,8,26,1
31,188246,12,10,White,Male,0,0,40,1,4,2,6,39,4
50,105788,8,9,Black,Female,6497,0,35,0,2,5,4,39,2
18,352640,12,10,White,Female,0,0,20,0,5,4,1,39,5
49,132576,13,13,White,Male,0,0,50,1,4,2,4,39,4
59,128829,8,9,White,Female,0,0,40,0,4,0,8,39,1
38,93140,8,9,Black,Female,0,0,28,0,4,5,7,39,2
50,155965,12,10,White,Male,0,0,55,0,5,2,12,39,4
51,335902,12,10,White,Male,0,1672,55,0,5,2,3,39,4
22,158522,12,10,Asian-Pac-Islander,Male,0,0,35,0,4,4,7,39,5
54,174806,8,9,White,Female,0,0,40,1,4,2,7,39,3
37,32207,8,9,White,Male,0,0,40,0,4,4,14,39,1
31,43607,13,13,White,Male,0,0,60,0,4,6,1,39,2
67,168224,13,13,White,Male,0,0,40,0,7,2,4,39,4
43,180318,6,7,White,Male,0,0,40,0,0,5,0,39,0
21,311376,12,10,White,Female,0,0,40,0,4,4,4,39,0
30,101562,8,9,White,Female,0,0,40,0,4,4,1,39,1
32,267859,12,10,White,Male,0,0,50,0,2,2,11,5,4
36,86143,11,11,Asian-Pac-Islander,Male,0,0,40,0,4,4,3,39,5
33,217304,13,13,Black,Male,0,0,40,0,2,4,1,39,1
37,410034,8,9,White,Male,0,0,56,0,4,2,3,39,4
29,293073,9,15,White,Male,7298,0,48,1,4,2,10,39,4
18,39493,12,10,White,Male,0,0,30,0,0,4,0,39,5
26,247425,12,10,Black,Male,0,0,40,0,4,4,12,14,1
51,128338,3,4,White,Male,0,0,40,0,4,2,10,39,4
39,189344,8,9,White,Male,0,0,40,0,4,2,7,26,4
18,366154,8,9,White,Male,0,0,30,0,4,4,8,39,1
52,163051,7,8,White,Male,0,1628,40,0,4,2,7,39,4
31,437200,12,10,White,Male,0,0,40,0,4,2,5,26,4
45,323798,13,13,White,Male,7298,0,53,1,4,2,4,39,4
38,182570,12,10,White,Male,0,0,38,0,4,2,7,39,4
21,200318,10,12,White,Female,0,0,35,0,4,4,12,39,1
33,48520,8,9,White,Male,0,0,40,0,4,5,6,39,1
39,130007,12,10,White,Male,0,0,40,0,4,0,3,39,2
31,166248,8,9,White,Male,0,0,40,0,4,2,7,39,4
43,203554,13,13,White,Male,0,1902,50,1,4,2,4,39,4
64,192715,13,13,White,Male,0,1672,10,0,0,2,0,39,4
33,291333,13,13,White,Male,7298,0,45,1,5,2,4,39,4
49,39140,8,9,White,Male,0,0,60,0,6,2,5,39,4
41,266439,8,9,White,Male,0,0,40,0,4,2,7,39,4
55,126840,12,10,White,Male,0,0,40,0,6,0,7,39,1
52,166419,12,10,Black,Female,0,0,37,0,4,0,1,39,1
42,287129,13,13,Black,Male,0,0,40,0,4,0,10,39,1
24,206827,12,10,White,Female,0,0,30,0,4,4,1,39,5
42,173888,8,9,White,Male,0,0,52,0,4,3,1,39,1
41,253250,13,13,White,Male,7298,0,40,1,7,2,4,39,4
35,337239,8,9,White,Male,0,0,40,0,4,2,7,26,4
71,113445,2,3,White,Male,0,0,10,0,0,2,0,39,4
54,201127,14,14,White,Male,0,0,42,1,1,0,4,39,1
24,403107,2,3,White,Male,0,0,40,0,4,4,6,26,0
59,179078,8,9,Black,Female,0,0,40,0,0,6,0,39,2
30,126402,6,7,Black,Female,0,0,40,0,0,4,0,39,2
57,223892,13,13,White,Female,0,0,40,1,1,2,4,39,3
58,191318,14,14,White,Male,15024,0,40,1,7,2,4,39,4
32,394708,8,9,Black,Male,0,0,40,0,4,4,8,39,2
22,119474,8,9,White,Female,1055,0,25,0,4,4,12,39,5
20,419984,8,9,White,Female,0,0,25,0,4,0,8,39,2
60,164730,13,13,White,Male,0,0,40,0,0,2,0,39,4
51,190678,8,9,Black,Female,0,0,40,0,4,0,10,0,2
26,197897,8,9,Black,Female,0,0,20,0,2,4,1,9,5
33,286675,6,7,White,Male,0,0,40,0,4,2,3,39,4
19,191986,5,6,White,Female,0,0,40,0,4,4,12,39,2
50,90525,8,9,White,Female,15024,0,20,1,6,2,8,39,3
32,56150,8,9,White,Male,0,0,40,0,4,2,12,39,4
51,248327,13,13,Black,Male,0,0,40,1,2,2,14,39,4
18,90860,12,10,Asian-Pac-Islander,Female,0,0,20,0,4,4,12,39,5
35,104858,14,14,White,Male,0,0,50,1,1,2,4,39,4
22,228686,12,10,White,Male,0,1602,25,0,0,0,0,39,5
46,196707,8,9,White,Male,0,0,55,0,4,0,3,39,1
37,29430,8,9,White,Male,0,0,45,0,4,0,12,39,2
45,54038,12,10,White,Female,0,1902,20,1,4,2,1,39,3
63,281025,4,5,White,Male,0,0,32,0,4,2,6,39,4
53,258832,8,9,Asian-Pac-Islander,Male,0,0,10,0,4,4,8,30,0
24,131220,8,9,Black,Female,0,0,40,0,4,4,1,39,5
65,190454,6,7,White,Male,0,0,29,0,0,2,0,39,4
43,315971,10,12,White,Female,0,0,32,1,4,4,10,0,1
47,265097,8,9,White,Male,0,0,40,0,4,2,7,39,4
41,185057,8,9,White,Female,0,0,40,0,4,4,4,39,2
27,169557,8,9,White,Male,6849,0,40,0,4,0,7,39,1
35,333636,8,9,Black,Male,0,0,75,0,5,2,4,39,4
19,181652,12,10,White,Female,0,0,24,0,4,4,1,39,5
47,34307,12,10,White,Female,0,0,35,0,4,5,8,39,1
25,198813,13,13,Black,Female,0,1590,40,0,1,4,1,39,2
59,240030,9,15,White,Male,0,0,40,1,2,2,4,39,4
28,226089,5,6,White,Female,0,0,40,0,4,4,7,39,2
17,190941,5,6,White,Female,0,0,20,0,4,4,12,39,5
21,160261,12,10,Asian-Pac-Islander,Male,2463,0,50,0,4,4,4,9,5
31,208458,8,9,Other,Female,0,0,40,0,4,0,12,26,2
49,112761,8,9,White,Female,0,0,40,0,4,0,6,39,1
48,67716,14,14,White,Male,7688,0,50,1,2,2,10,39,4
60,121076,15,16,White,Male,0,0,20,0,6,0,12,39,1
33,182556,7,8,White,Male,0,0,40,0,6,4,14,39,1
40,231348,8,9,White,Male,0,0,40,0,4,2,3,39,4
42,55395,12,10,White,Male,0,0,52,0,4,2,3,39,4
34,344073,8,9,White,Male,5013,0,40,0,4,2,14,39,4
38,318912,11,11,Black,Male,0,0,52,0,1,0,1,39,5
58,237546,12,10,White,Male,0,0,70,1,6,2,4,39,4
20,346341,12,10,White,Female,0,0,40,0,4,4,1,0,1
52,305090,12,10,White,Female,0,0,55,0,4,5,12,39,0
22,198478,12,10,White,Male,0,0,40,0,2,2,11,39,4
24,321435,13,13,White,Male,0,0,35,1,4,2,5,39,4
39,259716,8,9,White,Female,0,0,40,0,4,0,7,26,2
41,191547,14,14,White,Male,99999,0,55,1,4,2,4,39,4
37,171482,12,10,White,Male,0,0,30,0,0,2,0,39,4
56,225927,4,5,White,Male,2580,0,40,0,4,2,3,39,4
21,256504,8,9,White,Female,0,0,40,0,4,4,8,39,1
29,168526,8,9,White,Female,0,0,25,0,4,0,12,39,2
45,44489,11,11,White,Male,0,0,10,0,4,0,8,39,1
44,159449,12,10,White,Male,0,0,80,1,2,2,11,39,4
54,387540,14,14,White,Male,0,0,45,1,4,2,10,39,4
24,314819,12,10,White,Male,2174,0,40,0,4,4,3,39,1
40,34722,13,13,White,Male,0,0,50,0,4,2,4,39,4
43,125831,13,13,White,Male,99999,0,60,1,7,4,10,39,5
20,239805,12,10,White,Male,0,0,16,0,0,4,0,39,1
41,264663,6,7,White,Female,0,0,40,0,6,0,8,39,1
32,294121,11,11,White,Female,0,0,40,0,4,0,1,39,1
31,83912,13,13,White,Female,0,0,25,0,4,2,1,26,3
26,241626,8,9,White,Male,0,0,40,0,4,0,1,39,1
50,137815,13,13,White,Male,0,0,40,1,7,2,3,39,4
62,153891,11,11,White,Male,3137,0,40,0,5,2,4,39,4
24,83774,8,9,White,Male,2885,0,45,0,4,2,8,39,4
58,199067,13,13,White,Male,0,0,65,1,4,0,4,39,1
44,57233,12,10,White,Male,0,0,40,1,5,2,3,39,4
44,211517,7,8,White,Male,0,0,40,0,4,0,8,39,1
37,132879,12,10,White,Male,0,0,50,1,5,2,14,39,4
65,72776,3,4,White,Male,2964,0,40,0,6,4,5,39,1
33,54318,8,9,White,Male,0,0,40,1,4,2,3,39,4
34,143582,8,9,Asian-Pac-Islander,Female,0,0,37,0,0,3,0,36,1
56,174564,14,14,White,Male,0,0,60,1,6,2,10,39,4
35,179579,14,14,White,Male,0,1977,48,1,4,2,4,39,4
33,187618,13,13,White,Male,0,1741,40,0,4,4,10,39,5
35,186819,13,13,White,Male,0,0,48,0,4,2,13,39,4
47,60087,12,10,White,Female,0,0,60,0,6,3,4,39,1
35,28987,4,5,Amer-Indian-Eskimo,Male,0,0,96,0,6,2,3,39,4
56,187355,12,10,White,Female,0,0,40,0,4,0,12,39,2
29,218555,14,14,White,Male,0,0,40,0,5,4,10,39,5
53,94214,9,15,Asian-Pac-Islander,Male,7298,0,50,1,5,2,10,37,4
42,204729,11,11,Black,Female,0,0,25,0,4,5,12,39,2
20,281668,12,10,Black,Female,0,0,40,0,0,4,0,39,0
24,236696,13,13,White,Male,0,0,50,0,4,4,13,36,1
33,179747,8,9,White,Male,0,0,40,0,4,2,7,39,4
42,187322,5,6,White,Male,0,0,45,0,4,2,12,39,4
38,116975,12,10,White,Male,0,1887,50,1,7,2,11,39,4
32,205950,8,9,White,Male,0,0,40,0,4,4,7,39,5
20,190968,3,4,White,Male,0,0,20,0,6,4,3,39,5
32,160458,8,9,White,Male,0,0,50,0,4,2,3,39,4
28,190911,12,10,White,Male,0,0,40,1,2,2,11,39,4
51,85382,8,9,White,Male,0,0,55,1,4,2,3,39,4
41,129793,8,9,White,Male,0,0,30,0,2,4,8,39,5
37,270181,10,12,Black,Female,0,0,50,0,2,3,8,39,2
23,243723,8,9,White,Female,0,0,40,0,4,2,8,39,3
40,168113,8,9,White,Male,0,0,40,0,4,2,3,39,4
47,652784,5,6,White,Male,0,0,40,0,4,2,7,39,4
46,315984,8,9,White,Male,0,0,50,0,6,2,4,39,4
24,311311,13,13,White,Male,0,0,40,0,4,4,12,39,1
40,111336,8,9,Black,Female,0,0,28,0,4,0,7,39,2
30,100252,8,9,Asian-Pac-Islander,Male,0,0,60,0,6,2,7,35,5
41,186990,9,15,Other,Female,0,0,52,1,7,6,10,39,1
37,241633,13,13,Black,Female,0,0,45,1,7,2,1,39,3
49,252616,8,9,Asian-Pac-Islander,Male,0,0,40,0,1,2,14,30,4
41,46366,13,13,Black,Female,0,0,50,1,1,2,4,39,3
52,266138,11,11,White,Male,0,0,35,0,2,2,4,39,4
23,32732,12,10,White,Male,0,0,50,0,4,4,12,39,1
34,361978,8,9,Black,Female,1471,0,40,0,4,0,3,39,2
25,77661,13,13,White,Female,0,2444,40,1,7,4,4,39,1
44,60087,8,9,White,Male,0,0,45,1,5,2,3,39,4
31,197550,8,9,White,Male,0,0,33,0,2,0,10,39,2
53,170701,13,13,White,Female,0,0,40,0,4,0,1,39,2
62,159822,8,9,White,Male,0,0,50,0,4,2,4,39,4
35,211494,13,13,White,Male,0,1876,55,0,4,4,4,39,1
30,340899,13,13,White,Male,0,0,40,0,1,4,10,39,1
48,224752,8,9,White,Female,0,0,40,1,7,2,1,39,3
36,102568,13,13,White,Female,0,0,40,1,4,4,10,39,1
32,220690,6,7,White,Male,0,0,33,0,4,0,8,39,1
22,303170,12,10,White,Female,0,0,28,0,4,4,9,39,5
17,143331,6,7,White,Male,0,0,40,0,0,4,0,39,5
19,192162,8,9,White,Female,0,0,40,0,4,4,10,39,1
26,201635,8,9,White,Female,0,0,40,0,4,4,1,39,1
20,55263,12,10,White,Male,0,0,40,0,0,4,0,39,5
56,133728,12,10,White,Male,0,0,35,1,7,2,4,39,4
45,347025,3,4,White,Female,0,0,21,0,4,6,8,39,2
23,110998,12,10,Asian-Pac-Islander,Female,0,0,40,0,4,4,1,30,5
31,122347,8,9,White,Male,0,0,40,0,4,5,6,39,1
30,127875,6,7,White,Female,0,0,8,0,4,4,12,39,2
42,167534,8,9,White,Male,5013,0,35,0,4,2,6,39,4
27,152560,9,15,White,Male,0,0,60,0,7,2,10,39,4
37,265144,13,13,White,Male,0,0,50,1,4,2,4,39,4
31,302679,8,9,White,Male,0,0,60,0,4,4,7,39,1
33,290763,13,13,White,Female,0,0,40,0,4,5,10,39,1
64,86837,0,1,Asian-Pac-Islander,Male,0,0,40,0,4,2,6,30,4
32,147118,8,9,White,Female,0,0,40,0,4,0,8,39,1
62,103575,8,9,White,Male,5178,0,40,1,0,2,0,39,4
37,169469,12,10,White,Male,0,0,40,0,4,2,3,39,4
25,189334,6,7,White,Male,0,0,40,0,4,2,14,39,4
49,139571,8,9,White,Male,4064,0,40,0,4,2,1,39,4
36,111545,13,13,White,Male,0,1902,40,1,4,2,10,39,4
67,72776,12,10,White,Male,10566,0,15,0,4,2,6,39,4
54,307973,8,9,White,Male,0,0,40,1,4,2,6,39,4
45,211666,15,16,White,Female,0,0,40,1,2,4,10,39,1
30,143766,12,10,White,Male,0,0,40,0,4,4,3,39,1
39,112812,8,9,White,Female,0,0,40,0,7,2,11,39,0
57,43290,5,6,Amer-Indian-Eskimo,Female,0,0,20,0,4,0,8,39,1
57,111385,5,6,White,Male,0,0,40,0,4,4,8,39,1
23,145744,8,9,White,Male,0,0,40,0,6,2,5,39,4
49,126754,8,9,White,Male,0,0,40,0,2,2,8,22,0
46,54260,13,13,White,Male,0,0,10,1,7,2,10,39,4
41,34895,13,13,White,Female,0,0,43,0,7,4,13,39,1
44,166740,11,11,White,Male,0,0,45,0,4,2,13,39,4
25,143062,13,13,White,Female,2463,0,30,0,4,4,8,39,5
34,191957,13,13,Black,Male,0,0,45,1,2,2,3,39,4
24,109456,13,13,White,Male,0,0,25,0,4,4,12,39,5
32,198183,13,13,White,Female,0,0,45,0,4,4,4,39,1
27,157449,8,9,White,Male,0,0,50,1,2,2,13,39,4
67,53874,7,8,Black,Male,0,0,40,0,4,2,7,5,4
36,191754,8,9,White,Male,0,0,40,0,4,2,3,39,4
40,320071,12,10,White,Male,0,1408,48,0,4,0,4,39,1
24,164574,8,9,White,Male,0,0,40,0,4,2,14,39,4
46,185870,13,13,White,Male,0,1902,40,1,4,2,12,39,4
44,165745,8,9,White,Female,0,0,38,0,7,0,1,39,2
23,40323,12,10,White,Male,0,0,40,1,6,2,3,39,4
46,199378,9,15,White,Male,0,0,90,0,4,4,10,39,1
31,289889,11,11,White,Male,0,0,40,0,4,4,13,39,1
21,152200,12,10,Black,Male,0,0,40,0,2,2,11,39,5
61,198231,8,9,White,Male,0,0,40,1,4,2,3,39,4
71,28865,8,9,White,Male,0,0,15,0,6,2,5,39,4
42,26915,13,13,White,Male,0,0,40,1,4,2,4,39,4
27,108926,12,10,Black,Male,0,0,5,0,0,2,0,39,4
21,204034,12,10,White,Female,0,0,16,0,7,4,8,39,1
21,243368,0,1,White,Male,0,0,25,0,4,4,5,26,1
28,191088,13,13,White,Female,2354,0,60,0,2,0,10,39,1
27,194515,10,12,Black,Female,0,0,37,0,2,4,10,39,5
32,28984,12,10,White,Female,0,2001,25,0,4,4,8,39,1
47,125892,8,9,White,Male,0,0,40,0,4,0,6,39,1
22,37932,10,12,White,Male,0,0,35,0,4,4,4,9,1
56,249751,8,9,White,Male,0,0,40,0,4,2,13,39,4
20,191948,8,9,White,Female,0,0,40,0,4,2,8,39,0
30,97306,12,10,White,Female,0,0,40,0,4,4,12,39,1
22,176178,12,10,White,Female,0,0,25,0,4,4,8,39,5
28,142764,11,11,White,Male,7688,0,45,1,4,2,3,39,4
50,148431,14,14,White,Male,0,0,55,1,4,2,4,39,4
66,148380,8,9,White,Female,1424,0,10,0,7,2,7,39,3
38,314890,12,10,White,Male,0,0,46,0,4,4,8,39,1
62,177493,7,8,White,Male,0,0,30,0,4,2,4,39,4
36,327435,14,14,White,Female,0,0,40,1,1,0,13,39,1
47,275967,5,6,White,Male,0,0,35,0,4,2,3,39,4
25,176520,8,9,White,Male,0,0,40,0,4,4,13,39,1
26,186463,12,10,White,Male,0,0,40,0,4,2,14,39,4
37,50380,6,7,White,Male,0,0,40,0,4,2,5,39,4
70,323987,3,4,White,Male,0,0,8,0,6,2,3,39,4
52,192445,6,7,White,Male,0,0,40,0,4,2,14,39,4
70,142851,4,5,White,Male,0,0,18,0,4,2,4,39,4
19,42750,8,9,White,Male,0,0,40,0,7,4,11,39,5
23,199011,6,7,White,Male,0,0,3,0,4,4,3,39,5
37,98644,13,13,White,Female,0,0,16,1,4,2,10,0,3
37,173963,6,7,Black,Female,0,0,40,0,4,5,12,39,2
45,284763,12,10,Black,Female,0,0,40,0,7,0,10,39,2
29,108775,13,13,White,Male,0,0,50,1,4,2,4,39,4
56,233312,13,13,White,Male,0,0,20,0,6,2,4,31,4
50,197826,14,14,White,Male,0,0,40,0,4,2,13,39,4
20,123007,8,9,White,Male,0,2001,30,0,4,4,1,39,0
26,264012,13,13,White,Male,0,0,40,0,4,4,1,39,1
